date,jira_id,comment
2018-01-26T19:24:53Z,,Move distributedlog-common module
2018-01-26T19:01:58Z,1024,BP-26: Move the development of distributedlog library to bookkeeper  Descriptions of the changes in this PR:  This is a BP proposing moving the development of distributedlog library to bookkeeper. See details in the BP file.  Master Issue: #1024  Author: Sijie Guo <sijie@apache.org>  Reviewers: Henry Saputra <hsaputra@apache.org>  Matteo Merli <mmerli@apache.org>  Dave Rusek <dave.rusek@gmail.com>  Ivan Kelly <ivank@apache.org>  Enrico Olivelli <eolivelli@gmail.com>  Jia Zhai <None>  Sijie Guo <sijie@apache.org>  Yiming Zang <yzang2016@gmail.com>  This closes #1025 from sijie/bp_move_distributedlog
2018-01-26T17:23:35Z,1056,[MERGE YAHOO REPO] Fix bookie-shell readJournal by reading from correct journal-directory  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original change is: https://github.com/yahoo/bookkeeper/commit/c426efea Fix bookie-shell readJournal by reading from correct journal-directory  Author: rdhabalia <rdhabalia@yahoo-inc.com>  Reviewers: Ivan Kelly <ivank@apache.org>  Sijie Guo <sijie@apache.org>  This closes #1056 from jiazhai/cherry_picks/i_207
2018-01-26T17:20:00Z,1060,[MERGE YAHOO REPO] Flush after writing out index  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original commit is: https://github.com/yahoo/bookkeeper/commit/fecdb751 YBK-14: Flush after writing out index  Author: Jia Zhai <zhaijia@apache.org> Author: Robert (Bobby) Evans <evans@yahoo-inc.com>  Reviewers: Ivan Kelly <ivank@apache.org>  Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Matteo Merli <mmerli@apache.org>  This closes #1060 from jiazhai/cherry_picks/i_177
2018-01-26T17:19:03Z,1059,[MERGE YAHOO REPO] Release addEntry-Bytebuf on readOnlyBookie to prevent memory-leak  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original commit is: https://github.com/yahoo/bookkeeper/commit/42bdc083 Release addEntry-Bytebuf on readOnlyBookie to prevent memory-leak  Author: rdhabalia <rdhabalia@yahoo-inc.com>  Reviewers: Ivan Kelly <ivank@apache.org>  This closes #1059 from jiazhai/cherry_picks/i_173
2018-01-26T17:16:35Z,1058,[MERGE YAHOO REPO] Fixed NPE when accessing readonly bookie list  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original commit is: https://github.com/yahoo/bookkeeper/commit/270b69e4 Fixed NPE when accessing readonly bookie list  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Ivan Kelly <ivank@apache.org>  Sijie Guo <sijie@apache.org>  This closes #1058 from jiazhai/cherry_picks/i_165
2018-01-26T17:08:11Z,1061,[MERGE YAHOO REPO] CMS-2060: Catch IndexOutOfBoundsException when reading entry log index map  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original commit is: https://github.com/yahoo/bookkeeper/commit/2b7aacc5 CMS-2060: Catch IndexOutOfBoundsException when reading entry log index map  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Ivan Kelly <ivank@apache.org>  Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1061 from jiazhai/cherry_picks/i_164
2018-01-26T09:53:14Z,1031,Enable rerunning flakes twice  Enables a configuration in maven to rerun failed tests a second time.  Master issue: #1031  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1062 from ivankelly/retry-flake
2018-01-26T06:10:34Z,1030,Move backward compat tests under a parent module  To avoid having to many modules directly in tests/  this patch moves backward compat tests under their own parent module  tests/backward-compat.  Master Issue: #1030  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1054 from ivankelly/move-dir
2018-01-26T06:04:16Z,903,Remove old compat stuff  As compat tests are now docker based  the shading stuff is no longer needed.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1052 from ivankelly/remove-old-bc
2018-01-26T00:20:53Z,20,Use github repo as a temp location for deploying artifacts (#20)
2018-01-25T14:11:55Z,903,Servers formatted without instance id can't join a cluster with insta…  Test that old client can continue to work with servers which are using their hostname as their bookie id.  This replaces TestBackwardCompat#testCompatWrites and TestBackwardCompat#testCompatReads from the old BC tests.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1034 from ivankelly/bc-cookie
2018-01-25T06:47:13Z,19,Provide a standalone cluster and a storage cli to interact with it (#19)
2018-01-25T05:58:09Z,1051,New testcases for ZKClient  Descriptions of the changes in this PR:  - new testcases for ZKClient to improve code coverage.  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1051 from reddycharan/zkclienttests
2018-01-25T05:57:19Z,1050,Enhance exception logging.  Descriptions of the changes in this PR:  - log exception in the case of exception in Bookie.shutdown and BookKeeperClusterTestCase.tearDown.  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1050 from reddycharan/logexception
2018-01-25T05:56:26Z,1014,ISSUE #1014: LedgerManager.asyncProcessLedgers bug fixes  Descriptions of the changes in this PR:  - fix for Bug 2 of 1014. Fixing race condition with node removal in 'asyncProcessLedgers'  and making it robust to concurrent modifications like deletions of ledgers. - fix for Bug 1 of 1014  is already made as part of Issue #978 (decouple metaformat cmd)  feature. - testcases to validate the fixes.  Master Issue: #1014  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1048 from reddycharan/asyncprocessfix  closes #1014
2018-01-25T05:53:56Z,760,Mark BP-20/BP-25 as adopted  Descriptions of the changes in this PR:  BP-20 is adopted in #760  #761 BP-25 is adopted in #1007 #1008  This closes #760 #761 #1007 #1008  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Jia Zhai <None>  This closes #1047 from sijie/close_bp_25
2018-01-24T23:29:49Z,, Support Increment (part 3): fix integration test
2018-01-24T23:13:48Z,,Support Increment (part 2): provide increment op support in storage container  server and client
2018-01-24T22:08:30Z,,Support Increment (part 1): provide increment op support in local state store.
2018-01-24T20:01:54Z,,Table -> Stream (part 4): storage server supports serving readonly table  a `readonly` table is only tailing updates from log streams and applying updates to table ranges. this allows applications to mutate tables using table writer.
2018-01-24T19:05:00Z,1007,ISSUE #1007: move checksum to proto  Descriptions of the changes in this PR:  Refactor checksum to proto Master Issue: #<1007>  Author: Arvin <arvindevel@gmail.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri (JV) <None>  This closes #1018 from ArvinDevel/issue1007  closes #1007
2018-01-24T19:03:34Z,1007,BP-25: MovingChecksumToProto--Refactor the checksum part of bookkeeper  Descriptions of the changes in this PR:  Current the checksum implementation is in client module while the checksum semantic is more close to protocol. Moreover  moving the checksum implementation to protocol will avoid server module's dependency to client module when doing checksum in server side.  Master Issue: #1007  Author: Arvin <arvindevel@gmail.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri <vjujjuri@salesforce.com>  This closes #1008 from ArvinDevel/BP_25_MovingChecksumToProto
2018-01-24T18:56:42Z,903,Test compat with useHostNameAsBookieID  Test that old client can continue to work with servers which are using their hostname as their bookie id.  This replaces TestBackwardCompat#testCompatWrites and TestBackwardCompat#testCompatReads from the old BC tests.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1033 from ivankelly/bc-hostname
2018-01-24T18:55:42Z,1037,BookKeeperClusterTestCase UpdateLedgerOpTest: remove call to setAllow…  (bug W-2962634) Signed-off-by: Andrey Yegorov <ayegorovsalesforce.com> [Ported to master] Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Samuel Just <sjust@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1037 from athanatos/forupstream/tests/setallowloopback
2018-01-24T18:54:55Z,1038,AuditorLedgerCheckerTest: wait for ro transition to make more reliable  (bug W-2999244) Signed-off-by: Andrey Yegorov <ayegorovsalesforce.com> [Reworked for master] Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Andrey Yegorov <ayegorov@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1038 from athanatos/forupstream/tests/bookietransition
2018-01-24T18:54:08Z,1039,ISSUE #1039: BKClient tests with BookieErrors  Descriptions of the changes in this PR:  - end-to-end tests for validating BKClient readEntry calls incase of combination of bookie timeouts and data corruption  Master Issue: #1039  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com> Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1040 from reddycharan/bookkeeperclienttests  closes #1039
2018-01-24T18:51:47Z,1036,CompactionTest: call storage.shutdown() prior to recreating  (bug W-2962634) Signed-off-by: Andrey Yegorov <ayegorovsalesforce.com> [Ported to master] Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Andrey Yegorov <ayegorov@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1036 from athanatos/forupstream/tests/compaction
2018-01-24T18:48:53Z,1041,ISSUE #1041: Adding new testcases  Descriptions of the changes in this PR:  - New Testclass for ZeroBuffer - New testcases for missing testcoverage in SortedLedgerStorage  EntryMemTable and LedgerHandleAdv  Master Issue: #1041  Author: cguttapalem <cguttapalem@salesforce.com> Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1042 from reddycharan/missingtestcases  closes #1041
2018-01-24T18:43:11Z,1044,AuditorPeriodicCheckTest: add test for entries with failed bookie writes  Validate that the auditor's periodic check will detect entries with failed bookie writes and repair them.  Signed-off-by: Rithin <rithin.shettysalesforce.com> (bug W-3311952)(bug W-3311965) Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Samuel Just <sjust@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1044 from athanatos/forupstream/tests/failedwrites
2018-01-24T18:41:57Z,1045,More testcases for LedgerHandle  Descriptions of the changes in this PR:  - New testcases for missing testcoverage in LedgerHandle and ReadOnlyLedgerHandle  Author: Charan Reddy Guttapalem <cguttapalem@cguttapale-ltm1.internal.salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1045 from reddycharan/ledgerhandlemissingtests
2018-01-24T18:40:44Z,978,ISSUE #978: decouple metaformat cmd  Descriptions of the changes in this PR:  - introduce new commands - initnewcluster  nukeexistingcluster  whatisinstanceid - add testcases initnewcluster and nukeexistingcluster at BookKeeperAdmin level  Master Issue: #978  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #979 from reddycharan/splitmetaformat  closes #978
2018-01-24T12:06:01Z,903,Ledgers without masterkey in metadata can't be recovered  Test that ledgers  created without a master key in the metadata  cannot be recovered until the master key is known.  Replaces TestBookieRecovery from the old tests.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1035 from ivankelly/bc-recovery
2018-01-24T09:56:31Z,,Table -> Stream (part 3): Implement dlog based table writer
2018-01-24T09:00:01Z,,Table -> Stream (part 2): Introduce `defaultBackendUri` in stream configuration  `defaultBackendUri` points to the service that is used for storing the logs for ranges.
2018-01-24T08:13:45Z,,Table -> Stream (part 1): add table writer for appending events to stream
